PRODUCT_COD,PRODUCT_NAME,PRODUCT_VAL,DEP_NAME,DEP_COD,SECTION_NAME,SECTION_COD
7100,Brownie com Nozes Mr. Bey HOLANDESA & CIA 360g,25.09,PADARIA,7,PADARIA,19
7139,Farinha de Mandioca Biju DEUSA 500g,3.19,MERCEARIA,6,ALIMENTOS,1
7156,Macarrao Italiano Spaghetoni Nº 7 BARILLA 500g,4.99,MERCEARIA,6,MASSAS,14
7177,Queijo Suico Gruyere EMMI 200g,75.90,MERCEARIA,6,MATINAIS,15
7214,Chocolate KINDER Ovo 20g com 1 Unidade,4.99,PADARIA,7,DOCES-E-SOBREMESAS,8
7244,Cafe Torrado e Moido Expresso Italiano ILLY Lata 125g,15.75,BEBIDAS,2,BEBIDAS,4
7252,Charque Dianteira Bandeja 500g,16.91,CARNES,3,CARNES,6
7272,Tomate Pelado Italiano LA PASTINA Lata 400g,5.99,MERCEARIA,6,ALIMENTOS,1
7279,Whisky PASSPORT Scotch Garrafa 1 Litro,52.90,BEBIDAS,2,BEBIDAS,4
7369,Drops de Cereja HALLS 102g Pacote com 3 Unidades,4.49,PADARIA,7,DOCES-E-SOBREMESAS,8
7441,Queijo de Coalho TIROLEZ 380g,18.76,PADARIA,7,QUEIJOS-E-FRIOS,22
7445,Petit Gateau de Chocolate MR BEY 360g,26.25,PADARIA,7,PADARIA,19
7462,Mistura para Mingau Sabor Morango CREMOGEMA Caixa 200g,4.85,MERCEARIA,6,MATINAIS,15
7497,Molho de Tomate com Ricota e Oregano POMAROLA Vitalie Sache 300g,4.45,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
7526,Confeitos Color Bolinhas Decor Festa Dr. OETKER Pacote 80g,7.15,PADARIA,7,DOCES-E-SOBREMESAS,8
7544,Risoto Italiano Napoletana PASTAROTTI Pacote 175g,17.05,MERCEARIA,6,ALIMENTOS,1
7545,Essencia de Baunilha Dr. OETKER Vidro 30ml,8.39,PADARIA,7,DOCES-E-SOBREMESAS,8
7566,Osso para Caes Enrolado XISDOG Medio Nº5,8.99,PET-SHOP,9,PET-SHOP,21
7614,Oleo de Girassol LIZA Pet 900ml,5.39,MERCEARIA,6,ALIMENTOS,1
7631,Lava Roupas Liquido VIDA MACIA 500ml,8.59,MERCEARIA,6,LIMPEZA,12
7647,Biscoito MARILAN Agua e Sal Pacote 400g,3.59,MERCEARIA,6,BISCOITOS-E-SNACKS,5
7649,Macarrao Italiano Fusilli BARILLA 500g,5.99,MERCEARIA,6,MASSAS,14
7677,Racao para Gatos Filhotes Sabor Carne e Leite WHISKAS 1kg,16.99,PET-SHOP,9,RACAO,23
7705,Molho de Tomate com Champignon e Manjericao Fresco POMAROLA Vitalie Sache 300g,4.45,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
7711,Evita Mofo SECAR Natural Pote 180g,7.75,MERCEARIA,6,LIMPEZA,12
7722,Requeijao Cremoso Tradicional DANUBIO Copo 250g,6.99,MERCEARIA,6,MATINAIS,15
7727,Macarrao Italiano Farfalle BARILLA 500g,5.99,MERCEARIA,6,MASSAS,14
7732,Mistura para Mingau Sabor Tradicional CREMOGEMA Caixa 200g,3.69,MERCEARIA,6,MATINAIS,15
7767,Desodorante Antitranspirante Roll On Dove MEN+CARE Clean Comfort 50ml,8.29,PERFUMARIA,8,DESODORANTES,37
7769,"Cereal em Barra de Aveia, Banana e Mel Light TRIO 60g com 3 Unidades",4.29,MERCEARIA,6,BISCOITOS-E-SNACKS,5
7799,Molho Cremoso Tipo Maionese Vegetal SUPERBOM Vidro 250g,6.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
7814,Limpador para Casa VEJA Concentrado Perfumes da Natureza Lavanda 500ml,3.79,MERCEARIA,6,LIMPEZA,12
7849,Molho de Tomate Tradicional POMAROLA Vitalie Sache 300g,4.45,MERCEARIA,6,ALIMENTOS,1
7907,Vinho Portugues Tinto CABECA DE TOIRO Reserva Garrafa 750ml   ,52.09,BEBIDAS,2,VINHOS,30
7908,Vinho Chileno Tinto Santa Helena Siglo de Oro Reserva Cabernet Sauvignon Garrafa 750ml,45.65,BEBIDAS,2,VINHOS,30
7956,Mel de Abelha Silvestre SUPERBOM Vidro 330g,22.25,PADARIA,7,DOCES-E-SOBREMESAS,8
7974,Molho Americano Green Pepper TABASCO 60ml,11.90,MERCEARIA,6,ETNICOS,9
8154,Patinho Bovino Resfriado em Pedaco Bandeja 1kg,26.99,CARNES,3,BOVINOS,34
8165,Evita Mofo SIM Naftalina Pacote 30g,1.95,MERCEARIA,6,LIMPEZA,12
8210,Arroz Culinaria Italiana CAMIL Pacote 1kg,9.99,MERCEARIA,6,ALIMENTOS,1
8218,Fondue de Chocolate SERRABELLA 400g,27.90,PADARIA,7,DOCES-E-SOBREMESAS,8
8221,Biscoito MARILAN Cream Cracker Manteiga Pacote 400g,3.99,MERCEARIA,6,BISCOITOS-E-SNACKS,5
8282,Barra Crocante de Amendoim LEVITTA 36g Caixa com 3 Unidades,5.49,MERCEARIA,6,BISCOITOS-E-SNACKS,5
8303,Azeitona Verde Light VALE FERTIL Vidro 200g,7.55,MERCEARIA,6,ALIMENTOS,1
8366,Salsicha ao Molho BORDON 300g,4.15,MERCEARIA,6,ALIMENTOS,1
8408,Salaminho Italiano SADIA Peca 220g,14.64,PADARIA,7,QUEIJOS-E-FRIOS,22
8482,Molho Barbecue para Carne MASTERFOODS 340g,9.79,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
8488,Cerveja BADEN BADEN Cristal Garrafa 600ml,15.90,BEBIDAS,2,CERVEJAS,29
8520,Fita Veda Rosca LORENZETTI 10m,4.99,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
8574,Contra File em Pedaco Bandeja 1kg,29.99,CARNES,3,CARNES,6
8656,Farinha de Mandioca Fina YOKI Pacote 1kg,6.55,MERCEARIA,6,ALIMENTOS,1
8720,Cesto Multiuso Basculante Branca ASTRA 6 Litros,34.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
8793,Cominho em Po KITANO 8g,1.35,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
8861,Azeite Portugues de Oliva Extra Virgem Colheita do Luar GALLO Vidro 500ml,33.50,MERCEARIA,6,ALIMENTOS,1
8887,Queijo Mussarela Light Fatiada  BALKIS Bandeja 150g,5.71,PADARIA,7,QUEIJOS-E-FRIOS,22
8896,"Cha Branco Dr. OETKER com 15 Unidades 22,5g",12.25,BEBIDAS,2,BEBIDAS,4
8963,Banana Passa com Cobertura Chocolate Branco BANANA MANIA 150g,11.19,FLV,4,FEIRA,10
8967,Geleia de Laranja QUEENSBERRY Vidro 320g,14.79,MERCEARIA,6,MATINAIS,15
8977,Molho para Salada Ervas Finas MASTERFOODS 234ml,4.79,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
9021,Molho de Alho MAXIFOUR 150ml,7.15,MERCEARIA,6,ETNICOS,9
9067,Cobertura de Sorvete Sabor Morango INGREDIENT 240g,8.69,PADARIA,7,DOCES-E-SOBREMESAS,8
9070,Mini Pao Italiano Redondo Pre - Assado FRANCIULLI 200g,4.90,PADARIA,7,PADARIA,19
9071,Sabonete Liquido de Glicerina GRANADO Ylang - Ylang 300ml,16.75,PERFUMARIA,8,PERFUMARIA,20
9076,"Inseticida Eletrico RAID 45 Noites Protect Refil 32,9ml",10.90,MERCEARIA,6,LIMPEZA,12
9084,Queijo Suico Gruyere Pedaco 200g,41.98,PADARIA,7,QUEIJOS-E-FRIOS,22
9112,Espumante Espanhol Carta Nevada Demi Sec  FREIXENET Garrafa 750ml,90.55,BEBIDAS,2,BEBIDAS,4
9164,Geleia de Framboesa QUEENSBERRY Vidro 320g,14.79,MERCEARIA,6,MATINAIS,15
9176,Agua Sanitaria SUPER CANDIDA 2 Litros,4.19,MERCEARIA,6,LIMPEZA,12
9218,Bacon Defumado SADIA Pedaco 200g,11.43,CARNES,3,CARNES,6
9260,Esfiha com Recheio de Carne LIBAN Bandeja 350g,21.90,FRIOS,5,CONGELADOS,7
9293,Requeijao Cremoso Light POCOS DE CALDA 220g,5.19,PADARIA,7,QUEIJOS-E-FRIOS,22
9322,Detergente em Po OMO Multiacao Poder Acelerador 2kg,14.48,MERCEARIA,6,LIMPEZA,12
9412,Vinho Chileno Tinto SANTA HELENA Seleccion del Directorio Gran Reserva Cabernet Sauvignon Garrafa 750ml,63.90,BEBIDAS,2,VINHOS,30
9433,Cereal Matinal Sucrilhos Hora K KELLOGGS Pacote 25g,1.15,MERCEARIA,6,MATINAIS,15
9461,Feijao Carioca Tipo 1 CAMIL Pacote 1kg,4.89,MERCEARIA,6,ALIMENTOS,1
9493,Feijao Preto Tipo 1 CAMIL Pacote 1kg,3.99,MERCEARIA,6,ALIMENTOS,1
9498,Cerveja CARACU Escura Lata 350ml,2.39,BEBIDAS,2,CERVEJAS,29
9514,Vinho Chileno Tinto SANTA HELENA Reservado Carmenere Garrafa 750ml,31.90,BEBIDAS,2,VINHOS,30
9525,Tender Loin de Alcatra Bandeja 1kg,39.74,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
9529,Forminha de Papel Laminado Ouro Nº 5 REGINA Pacote com 50 Unidades,4.75,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
9549,Leite em Po Integral Instantaneo ITAMBE Lata 400g,10.75,BEBIDAS,2,BEBIDAS,4
9560,Enxague Bucal LISTERINE Cool Mint Sabor Hortela Leve 500ml Pague 350ml,16.23,PERFUMARIA,8,PERFUMARIA,20
9643,Absorvente Interno OB Medio Caixa com 10 Unidades,8.19,PERFUMARIA,8,PERFUMARIA,20
9702,Forminha de Papel Laminado Prata Nº6 REGINA Pacote com 50 Unidades,3.75,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
9705,Coxao Duro em Bife Resfriado Bandeja 500g,13.77,CARNES,3,CARNES,6
9742,Molho para Yakssoba ALFA 500ml,10.40,MERCEARIA,6,ETNICOS,9
9761,"Panela de Pressao CLOCK Original 4,5 Litros",80.79,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
9767,Limpador para Casa VEJA Perfumado Concentrado Lavanda com Alcool 500ml,4.89,MERCEARIA,6,LIMPEZA,12
9770,Achocolatado em Po Organico NATIVE Pote 400g,15.90,BEBIDAS,2,BEBIDAS,4
9808,Geleia de Amora QUEENSBERRY Vidro 320g,14.79,MERCEARIA,6,MATINAIS,15
9863,Saco Xadrez Pre Amaciado OBER 65cm x 44cm,8.69,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
9878,Azeite Portugues de Oliva Extra Virgem VILAFLOR Vidro 500ml,14.59,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
9927,Penne ao Pomodoro e Manjericao Meu Menu PERDIGAO 350g,6.19,FRIOS,5,CONGELADOS,7
9965,Canjica Longa Vida Cozida a Vapor VAPZA a Vacuo 500g ,5.59,MERCEARIA,6,ALIMENTOS,1
10040,Pipoca para Microondas Sabor Natural  Light YOKI 100g,1.59,MERCEARIA,6,BISCOITOS-E-SNACKS,5
10126,Lava Roupas Liquido OMO Super Concentrado 630ml,16.19,MERCEARIA,6,LIMPEZA,12
10161,Caldo Italiano de Cogumelos PASTAROTTI 66g com 6 Cubos,8.79,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
10194,Penne ao Molho Parisiense Meu Menu PERDIGAO 350g,6.19,FRIOS,5,CONGELADOS,7
10224,Geleia de Damasco QUEENSBERRY Vidro 320g,14.79,MERCEARIA,6,MATINAIS,15
10245,"Garrafa Termica Lumina Inox TERMOLAR 0,5 Litro",134.00,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
10249,Geleia de Morango QUEENSBERRY Vidro 320g,14.79,MERCEARIA,6,MATINAIS,15
10287,Coxao Mole Bovino Resfriado em Pedaco Bandeja 1kg,30.99,CARNES,3,BOVINOS,34
10432,Sabao em Po ARIEL 7 Solucoes Caixa 1kg,8.49,MERCEARIA,6,LIMPEZA,12
10436,Tiras de File de Frango Resfriado SEARA Bandeja 620g,10.24,CARNES,3,AVES,32
10454,Pipoca para Microondas Sabor Manteiga Light YOKI 100g,1.59,MERCEARIA,6,BISCOITOS-E-SNACKS,5
10467,Farinha de Trigo Especial NITA Pacote 1kg,2.85,MERCEARIA,6,ALIMENTOS,1
10521,Escova para Cabelo CONDOR Unidade,7.95,PERFUMARIA,8,PERFUMARIA,20
10557,Frango a Passarinho Congelado SADIA Pacote 1kg,8.29,CARNES,3,AVES,32
10576,Adocante Liquido ZERO CAL 200ml,6.25,MERCEARIA,6,ALIMENTOS,1
10677,Cogumelo KENKO 100g,7.90,MERCEARIA,6,ALIMENTOS,1
10716,Queijo Gruyere SERRABELLA Pedaco 200g,19.06,MERCEARIA,6,MATINAIS,15
10727,Maionese Light HELLMANNS Pote 250g,6.15,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
10731,Prato para Molho Descartavel,5.25,MERCEARIA,6,ETNICOS,9
10788,Tempero a Base de Peixe Hondashi AJINOMOTO 60g,8.29,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
10820,Cerveja BADEN BADEN Weiss Garrafa 600ml,17.90,BEBIDAS,2,CERVEJAS,29
10824,Adocante em Po GOLD 40g Caixa com 50 Envelopes de 800mg,6.69,MERCEARIA,6,ALIMENTOS,1
10850,Queijo Emental SuIco Pedaco 200g,40.26,MERCEARIA,6,MATINAIS,15
10892,Queijo Mussarela Lanche QUATA 500g,23.45,MERCEARIA,6,MATINAIS,15
10895,Linhaca Dourada Canadense BEST 200g,10.79,MERCEARIA,6,NATURAIS-E-FUNCIONAIS,17
10925,Queijo Frances Light Mini BABYBEL 100g,20.90,MERCEARIA,6,MATINAIS,15
10930,Cafe Torrado e Moido PILAO Intenso Pacote 500g,7.99,BEBIDAS,2,BEBIDAS,4
11045,Requeijao CATUPIRY Forma 410g,16.49,PADARIA,7,QUEIJOS-E-FRIOS,22
11049,Vela de Aniversario Palito Branca REGINA com 24 Unidades,5.69,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
11092,Garrafa Termica Inox Lumina TERMOLAR 1 Litro,149.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
11113,Racao para Caes Filhotes Racas Medias e Grandes DOG CHOW 1kg,14.90,PET-SHOP,9,RACAO,23
11118,Colorifico KITANO Pacote 80g,2.09,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
11178,Energetico MONSTER Lata 500ml,7.19,BEBIDAS,2,BEBIDAS,4
11262,Protetor Diario INTIMUS DAYS Embalagem Decorada sem Abas Caixa com 40 Unidades,12.90,PERFUMARIA,8,PERFUMARIA,20
11269,Agua Sanitaria BRILHANTE Cloro Ativo 1 Litro,5.55,MERCEARIA,6,LIMPEZA,12
11343,Fettucine ao Molho Bolonhesa Meu Menu PERDIGAO 350g,6.19,FRIOS,5,CONGELADOS,7
11428,Refrigerante ANTARCTICA Zero Guarana Garrafa 2 Litros,5.15,BEBIDAS,2,BEBIDAS,4
11466,"Picanha Extra Limpa em Pedaco Bandeja 1,1kg",64.12,CARNES,3,CARNES,6
11497,Aperitivo JURUPINGA Dinalle Garrafa 975ml,17.90,BEBIDAS,2,BEBIDAS,4
11525,Polenta Palito HUNGARIA Pacote 500g,5.55,MERCEARIA,6,ALIMENTOS,1
11528,Aguardente 51 PIRASSUNUNGA Ouro Garrafa 965ml,10.09,BEBIDAS,2,BEBIDAS,4
11619,Cha MATTE LEAO de Canela Caixa 40g com 25 Saquinhos,5.69,BEBIDAS,2,BEBIDAS,4
11645,Sorvete de Chocolate Belga HAAGEN DAZS Copo 100ml,7.89,FRIOS,5,SORVETES,36
11653,Limpador Limpa Limo PATO Purific Refil 500ml,10.75,MERCEARIA,6,LIMPEZA,12
11659,Agua de Coco DUCOCO 1 Litro,7.89,BEBIDAS,2,BEBIDAS,4
11664,Tempero com Azeitona e Ervas Toque Especial SABOR AMI 300g,2.79,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
11672,Sal Refinado CISNE Pacote 1kg,1.79,MERCEARIA,6,ALIMENTOS,1
11757,Tira Manchas VANISH em Po Multi - Uso Poder O2 Inteligente 450g Leve 1 VANISH em Po Poder O2 Cristal White 450g com 50% Desconto,23.90,MERCEARIA,6,LIMPEZA,12
11762,Azeite de Oliva Extra Virgem Reserva da Familia BORGES Vidro 500ml,25.25,MERCEARIA,6,ALIMENTOS,1
11776,Salsicha Branca com Salsa FRIGOR HANS Bandeja 300g,8.61,CARNES,3,CARNES,6
11778,Muffin Organico de Laranja SUAVIPAN 40g,2.79,FLV,4,ORGANICOS,18
11787,Goma de Mascar Sabor Hortela TRIDENT 34g Pacote com 4 Unidades,6.39,PADARIA,7,DOCES-E-SOBREMESAS,8
11866,Pimenta do Reino Preta em Po KITANO Pacote 50g,6.49,MERCEARIA,6,ALIMENTOS,1
11870,Vinho Chileno Tinto CASTILO MOLINA Carmenere Garrafa 750ml,53.90,BEBIDAS,2,VINHOS,30
11877,Cha Verde Natural LEAO 24g com 15 Saches,7.15,MERCEARIA,6,MATINAIS,15
11889,Refrigerante ANTARCTICA Soda Limao Garrafa 2 Litros,3.89,BEBIDAS,2,BEBIDAS,4
11890,Margarina com Sal Light QUALY 500g,4.69,MERCEARIA,6,MATINAIS,15
11914,Erva Doce KITANO Pacote 40g,3.95,FLV,4,FEIRA,10
11922,Palha de Aco Media Nº1 Brillo BOM BRIL 25g,0.79,MERCEARIA,6,LIMPEZA,12
11966,Azeiteiro Helios 250ml,29.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
12020,Vodka ORLOFF Garrafa 1 Litro,25.90,BEBIDAS,2,BEBIDAS,4
12035,Pao de Canela e Passa Grao Sabor WICKBOLD 500g,7.49,PADARIA,7,PADARIA,19
12065,Saco de Papel para Pipoca REGINA com 50 Unidades,8.25,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
12071,Cereal Matinal Tradicional Grain Flakes JASMINE Pacote 1kg,19.90,MERCEARIA,6,MATINAIS,15
12114,"Geleia Francesa de Morango, Cereja, Framboesa e Amora ST. DALFOUR Vidro 284g",19.50,MERCEARIA,6,MATINAIS,15
12151,Tempero Completo Toque de Louro SABOR AMI 300g,2.79,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
12209,Atum Solido Light COQUEIRO Lata 170g,5.49,MERCEARIA,6,ALIMENTOS,1
12222,Limpador para Pisos DESTAC Uso Direto Laminados 750m,10.50,MERCEARIA,6,LIMPEZA,12
12259,Pera Asiatica Importada Bandeja 1kg,19.07,FLV,4,FEIRA,10
12263,Nectar de Abacaxi DEL VALLE MAIS 1 Litro,4.25,BEBIDAS,2,BEBIDAS,4
12284,Oregano KITANO Pacote 10g,2.29,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
12304,Vinho Portugues Tinto Dao TERRAS ALTAS Garrafa 750ml,33.90,BEBIDAS,2,VINHOS,30
12307,Iogurte Tradicional + Chocomax Mix VIGOR 165g,3.19,MERCEARIA,6,MATINAIS,15
12323,Cha Erva Cidreira CHINATOWN Pacote 10g,3.19,BEBIDAS,2,BEBIDAS,4
12328,Biscoito Belga JULES DESTROOPER com Cobertura de Chocolate ao Leite Amargo e Branco Caixa 100g,16.85,MERCEARIA,6,BISCOITOS-E-SNACKS,5
12330,Polvilho Azedo YOKI Pacote 500g,8.09,MERCEARIA,6,ALIMENTOS,1
12351,Saco de Papel para Mini Sandwiche REGINA Pacote com 50 Unidades,5.79,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
12362,Repelente com Acao Hidratante REPELEX Family Care 100ml,11.75,PERFUMARIA,8,PERFUMARIA,20
12393,Shampoo CLEAR Men Anti Caspa Fresh Coll Menthol 400ml,17.09,PERFUMARIA,8,PERFUMARIA,20
12463,Desodorizador de Sanitario HARPIC Bloco Higienico Lavanda 26g,5.19,MERCEARIA,6,LIMPEZA,12
12486,Saco para Hamburguer REGINA Pacote com 50 Unidades,8.25,MERCEARIA,6,LIMPEZA,12
12490,Tempero para Feijao Brasileirinho KNORR 57g,1.99,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
12508,Absorvente INTIMUS GEL Tripla Protecao sem Abas Pacote com 8 Unidades,3.59,PERFUMARIA,8,PERFUMARIA,20
12539,Vinho Africano Tinto Pinotage TWO OCEANS Garrafa 750ml,38.90,BEBIDAS,2,VINHOS,30
12561,Molho Shoyu Premium SAKURA 150ml,7.99,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
12598,Pao Sirio PITA BREAD Pequeno 400g,9.15,PADARIA,7,PADARIA,19
12619,Queijo Gouda SERRABELLA Pedaco 200g,16.94,MERCEARIA,6,MATINAIS,15
12628,Agua Mineral com Gas CRYSTAL Garrafa 500ml,1.59,BEBIDAS,2,BEBIDAS,4
12636,Pipoca para Microondas Manteiga Suave YOKI 100g,1.59,MERCEARIA,6,BISCOITOS-E-SNACKS,5
12639,Desodorante Aerosol REXONA Men Extreme 90g,11.49,PERFUMARIA,8,DESODORANTES,37
12679,Desodorante Roll On DOVE Dermo Aclarant 50ml,8.29,PERFUMARIA,8,DESODORANTES,37
12767,Refrigerante FANTA Laranja Garrafa 2 Litros,4.19,BEBIDAS,2,BEBIDAS,4
12790,Vinho Chileno Tinto CASTILLO DE MOLINA Cabernet Sauvignon Garrafa 750ml,53.90,BEBIDAS,2,VINHOS,30
12819,Salgadinho de Trigo Sabor Bacon Pingo D´ Ouro ELMA CHIPS 90g,2.89,MERCEARIA,6,BISCOITOS-E-SNACKS,5
12876,Saco para Hot Dog REGINA Pacote com 50 Unidades,8.25,MERCEARIA,6,LIMPEZA,12
12924,Biscoito NESTLE Combina com Seu Dia Original Pacote 126g,3.39,MERCEARIA,6,BISCOITOS-E-SNACKS,5
13025,Molho Madeira para Carne MASTERFOODS Vidro 340g,9.79,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
13067,Preservativo Lubrificado OLLA Leve 8 Pague 6 Unidades,6.90,PERFUMARIA,8,PERFUMARIA,20
13079,Banana Cremosa FAZENDINHA 150g,7.35,PADARIA,7,DOCES-E-SOBREMESAS,8
13089,Desodorante Aerosol REXONA Men Active 90g,11.49,PERFUMARIA,8,DESODORANTES,37
13095,Geleia Francesa de Cerejas Pretas ST.DALFOUR Vidro 284g,19.50,MERCEARIA,6,MATINAIS,15
13137,Pimenta Comari CIA DAS ERVAS 150g,22.50,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
13182,Hastes Flexiveis Cotonetes JOHNSONS com 150 Unidades,8.28,PERFUMARIA,8,PERFUMARIA,20
13184,Iogurte Integral com Mel Tipo A FAZENDA BELA VISTA 170g,0.99,MERCEARIA,6,MATINAIS,15
13204,"Refrigerante COCA COLA Garrafa 1,5 Litros.",4.59,BEBIDAS,2,BEBIDAS,4
13208,Vinho Africano Branco Sauvignon Blanc TWO OCEANS Garrafa 750ml,41.90,BEBIDAS,2,VINHOS,30
13242,Absorvente INTIMUS GEL Tripla Protecao com Abas Pacote com 8 Unidades,3.59,PERFUMARIA,8,PERFUMARIA,20
13254,Confeito de Chocolate com Amendoim M&M´s Pacote 49g,2.29,PADARIA,7,DOCES-E-SOBREMESAS,8
13266,"Iogurte Integral com Laranja, Cenoura e Mel Tipo A BELA VISTA 170g",0.99,MERCEARIA,6,MATINAIS,15
13304,Molho para Salada Balsamico MASTERFOODS 234ml,4.79,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
13311,Desodorante Antitranspirante Aerosol DOVE Dermo Aclarant 169ML,14.39,PERFUMARIA,8,DESODORANTES,37
13322,Sabonete Glicerinado ANN BOW Rosas 90g,1.75,PERFUMARIA,8,PERFUMARIA,20
13345,Odorizador de Ambientes GLADE em Gel Sensations Toque de Maciez Com 1 Aparelho + 1 Refil de 8g,16.90,MERCEARIA,6,LIMPEZA,12
13346,Maminha em Pedaco Bandeja 1kg,24.69,CARNES,3,CARNES,6
13356,Geleia de Abacaxi QUEENSBERRY Vidro 320g,14.79,MERCEARIA,6,MATINAIS,15
13369,Absorvente INTIMUS GEL Tripla Protecao sem Abas Pacote com 8 Unidades,3.59,PERFUMARIA,8,PERFUMARIA,20
13424,Fermento em Po FLEISCHMANN 100g,1.89,PADARIA,7,DOCES-E-SOBREMESAS,8
13429,Biscoito BAUDUCCO Cream Cracker Pacote 200g,1.45,MERCEARIA,6,BISCOITOS-E-SNACKS,5
13448,Sal Refinado Light CISNE Pacote 500g,5.39,MERCEARIA,6,ALIMENTOS,1
13453,Molho de Tomate Olive BARILLA Vidro 400g,9.90,MERCEARIA,6,ALIMENTOS,1
13484,Geleia Francesa de Cassis ST.DALFOUR Vidro 284g,19.50,MERCEARIA,6,MATINAIS,15
13498,Queijo Minas Frescal QUATA 470g,14.28,MERCEARIA,6,MATINAIS,15
13511,Pao de Forma sem Casca Leve WICKBOLD 300g,6.89,PADARIA,7,PADARIA,19
13518,Espumante Brasileiro Demi - Seco MARCUS JAMES Garrafa 750ml,17.90,BEBIDAS,2,BEBIDAS,4
13535,Roma Importada Unidade,19.96,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
13543,Vinho Chileno Tinto Cabernet Sauvignon SANTA CAROLINA Garrafa 750ml,31.55,BEBIDAS,2,VINHOS,30
13562,Biscoito NESTLE Combina com Seu Dia 3 Cereais Pacote 126g,3.39,MERCEARIA,6,BISCOITOS-E-SNACKS,5
13582,Pacoquita Diet SANTA HELENA Pacote 176g,9.45,PADARIA,7,DOCES-E-SOBREMESAS,8
13616,Vinho Africano Tinto Cabernet Sauvignon Merlot TWO OCEANS Garrafa 750ml,38.90,BEBIDAS,2,VINHOS,30
13627,"Refrigerante COCA COLA Zero Garrafa 1,5 Litros",4.59,BEBIDAS,2,BEBIDAS,4
13629,Iogurte Natural com Polpa de Mamao VIGOR 170g,1.79,MERCEARIA,6,MATINAIS,15
13644,Prendedor para Roupas de Madeira SALVARO com 24 Unidades,7.29,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
13668,Castanha de Caju ROYALE Pacote 50g,5.45,MERCEARIA,6,BISCOITOS-E-SNACKS,5
13796,Shampoo PANTENE Restauracao Profunda 400ml,14.99,PERFUMARIA,8,PERFUMARIA,20
13802,Conjunto com 6 Espatulas TRAMONTINA Ipanema,18.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
13855,Aparelho PRESTOBARBA 3 Masculino Leve 4 Pague 3,16.25,PERFUMARIA,8,PERFUMARIA,20
13872,Condicionador PANTENE Restauracao Profunda 400ml,17.99,PERFUMARIA,8,PERFUMARIA,20
13905,Pizza de Mussarela SADIA 440g,14.25,FRIOS,5,CONGELADOS,7
14026,Adocante Liquido Sucralose GOLD 75ml,10.59,MERCEARIA,6,ALIMENTOS,1
14054,Espumante Brasileiro Branco Brut MARCUS JAMES Garrafa 750ml,17.90,BEBIDAS,2,BEBIDAS,4
14055,Bolo Sabor Abacaxi Light SUAVIPAN 250g,11.95,PADARIA,7,PADARIA,19
14090,Queijo Minas Padrao QUATA 400g,18.17,MERCEARIA,6,MATINAIS,15
14095,Adocante em Po GOLD Sucralose 30g com 50 Envelopes,7.29,MERCEARIA,6,ALIMENTOS,1
14118,Shampoo CLEAR Men Anti Caspa Fresh Coll Menthol 200ml,12.82,PERFUMARIA,8,PERFUMARIA,20
14121,Pate a Base de Ricota Sabor Tomate Seco LA TABLE DOR 150g ,15.90,PADARIA,7,QUEIJOS-E-FRIOS,22
14124,Prendedor para Roupas de Platico SALVARO com 24 Unidades,9.29,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
14131,Marshmallow FINI Torcao Pacote 60g,4.09,PADARIA,7,DOCES-E-SOBREMESAS,8
14147,Shampoo PANTENE Restauracao Profunda 200ml,10.04,PERFUMARIA,8,PERFUMARIA,20
