STORE_CODE,DATE,SALES_VALUE,SALES_QTY
12,2015-01-05,74077.38,5031
13,2015-01-05,131640.21,8541
14,2015-01-05,131640.21,8541
15,2015-01-05,131640.21,8541
16,2015-01-05,131640.21,8541
17,2015-01-05,62864.1,4680
18,2015-01-05,62864.1,4680
19,2015-01-05,62864.1,4680
20,2015-01-05,62864.1,4680
3,2015-01-05,131640.21,8541
4,2015-01-05,131640.21,8541
5,2015-01-05,131640.21,8541
6,2015-01-05,131640.21,8541
7,2015-01-05,131640.21,8541
8,2015-01-05,131640.21,8541
9,2015-01-05,75885.05,5285
1,2015-01-06,222775.74,14454
10,2015-01-06,126554.7,8723
11,2015-01-06,125361.72,8514
12,2015-01-06,125361.72,8514
13,2015-01-06,222775.74,14454
14,2015-01-06,222775.74,14454
15,2015-01-06,222775.74,14454
16,2015-01-06,222775.74,14454
17,2015-01-06,106385.4,7920
18,2015-01-06,106385.4,7920
19,2015-01-06,106385.4,7920
20,2015-01-06,106385.4,7920
3,2015-01-06,222775.74,14454
4,2015-01-06,222775.74,14454
5,2015-01-06,222775.74,14454
6,2015-01-06,222775.74,14454
7,2015-01-06,222775.74,14454
8,2015-01-06,222775.74,14454
9,2015-01-06,128425.7,8941
1,2015-01-07,181145.93,11753
10,2015-01-07,102908.65,7093
11,2015-01-07,101935.54,6923
12,2015-01-07,101935.54,6923
13,2015-01-07,181145.93,11753
14,2015-01-07,181145.93,11753
15,2015-01-07,181145.93,11753
16,2015-01-07,181145.93,11753
17,2015-01-07,86505.3,6440
18,2015-01-07,86505.3,6440
19,2015-01-07,86505.3,6440
20,2015-01-07,86505.3,6440
3,2015-01-07,181145.93,11753
4,2015-01-07,181145.93,11753
5,2015-01-07,181145.93,11753
6,2015-01-07,181145.93,11753
7,2015-01-07,181145.93,11753
8,2015-01-07,181145.93,11753
9,2015-01-07,104431.65,7269
1,2015-01-08,181145.93,11753
10,2015-01-08,102898.65,7093
11,2015-01-08,101935.54,6923
12,2015-01-08,101935.54,6923
13,2015-01-08,181145.93,11753
14,2015-01-08,181145.93,11753
15,2015-01-08,181145.93,11753
16,2015-01-08,181145.93,11753
17,2015-01-08,86505.3,6440
18,2015-01-08,86505.3,6440
19,2015-01-08,86505.3,6440
20,2015-01-08,86505.3,6440
3,2015-01-08,181145.93,11753
4,2015-01-08,181145.93,11753
5,2015-01-08,181145.93,11753
6,2015-01-08,181145.93,11753
7,2015-01-08,181145.93,11753
8,2015-01-08,181145.93,11753
9,2015-01-08,104415.65,7269
1,2015-01-09,135015.6,8760
10,2015-01-09,76705.0,5287
11,2015-01-09,75976.8,5160
12,2015-01-09,75976.8,5160
13,2015-01-09,135015.6,8760
14,2015-01-09,135015.6,8760
15,2015-01-09,135015.6,8760
16,2015-01-09,135015.6,8760
17,2015-01-09,64476.0,4800
18,2015-01-09,64476.0,4800
19,2015-01-09,64476.0,4800
20,2015-01-09,64476.0,4800
3,2015-01-09,135015.6,8760
4,2015-01-09,135015.6,8760
5,2015-01-09,135015.6,8760
6,2015-01-09,135015.6,8760
7,2015-01-09,135015.6,8760
8,2015-01-09,135015.6,8760
9,2015-01-09,77842.0,5419
1,2015-01-10,108012.48,7008
10,2015-01-10,61366.4,4230
11,2015-01-10,60781.44,4128
12,2015-01-10,60781.44,4128
13,2015-01-10,108012.48,7008
14,2015-01-10,108012.48,7008
15,2015-01-10,108012.48,7008
16,2015-01-10,108012.48,7008
17,2015-01-10,51580.8,3840
18,2015-01-10,51580.8,3840
19,2015-01-10,51580.8,3840
20,2015-01-10,51580.8,3840
3,2015-01-10,108012.48,7008
4,2015-01-10,108012.48,7008
5,2015-01-10,108012.48,7008
6,2015-01-10,108012.48,7008
7,2015-01-10,108012.48,7008
8,2015-01-10,108012.48,7008
9,2015-01-10,62277.4,4335
1,2015-01-11,109137.61,7081
10,2015-01-11,62005.05,4274
11,2015-01-11,61414.58,4171
12,2015-01-11,61414.58,4171
13,2015-01-11,109137.61,7081
14,2015-01-11,109137.61,7081
15,2015-01-11,109137.61,7081
16,2015-01-11,109137.61,7081
17,2015-01-11,52118.1,3880
18,2015-01-11,52118.1,3880
19,2015-01-11,52118.1,3880
20,2015-01-11,52118.1,3880
3,2015-01-11,109137.61,7081
4,2015-01-11,109137.61,7081
5,2015-01-11,109137.61,7081
6,2015-01-11,109137.61,7081
7,2015-01-11,109137.61,7081
8,2015-01-11,109137.61,7081
9,2015-01-11,62924.05,4381
1,2015-01-12,121514.04,7884
10,2015-01-12,69031.2,4758
11,2015-01-12,68379.12,4644
12,2015-01-12,68379.12,4644
13,2015-01-12,121514.04,7884
14,2015-01-12,121514.04,7884
15,2015-01-12,121514.04,7884
16,2015-01-12,121514.04,7884
17,2015-01-12,58028.4,4320
18,2015-01-12,58028.4,4320
19,2015-01-12,58028.4,4320
20,2015-01-12,58028.4,4320
3,2015-01-12,121514.04,7884
4,2015-01-12,121514.04,7884
5,2015-01-12,121514.04,7884
6,2015-01-12,121514.04,7884
7,2015-01-12,121514.04,7884
8,2015-01-12,121514.04,7884
9,2015-01-12,70052.2,4877
1,2015-01-13,228401.39,14819
10,2015-01-13,129765.95,8943
11,2015-01-13,128527.42,8729
12,2015-01-13,128527.42,8729
13,2015-01-13,228401.39,14819
14,2015-01-13,228401.39,14819
15,2015-01-13,228401.39,14819
16,2015-01-13,228401.39,14819
17,2015-01-13,109071.9,8120
18,2015-01-13,109071.9,8120
19,2015-01-13,109071.9,8120
20,2015-01-13,109071.9,8120
3,2015-01-13,228401.39,14819
4,2015-01-13,228401.39,14819
5,2015-01-13,228401.39,14819
6,2015-01-13,228401.39,14819
7,2015-01-13,228401.39,14819
8,2015-01-13,228401.39,14819
9,2015-01-13,131692.95,9168
1,2015-01-14,178895.67,11607
10,2015-01-14,101628.35,7004
11,2015-01-14,100669.26,6837
12,2015-01-14,100669.26,6837
13,2015-01-14,178895.67,11607
14,2015-01-14,178895.67,11607
15,2015-01-14,178895.67,11607
16,2015-01-14,178895.67,11607
17,2015-01-14,85430.7,6360
18,2015-01-14,85430.7,6360
19,2015-01-14,85430.7,6360
20,2015-01-14,85430.7,6360
3,2015-01-14,178895.67,11607
4,2015-01-14,178895.67,11607
5,2015-01-14,178895.67,11607
6,2015-01-14,178895.67,11607
7,2015-01-14,178895.67,11607
8,2015-01-14,178895.67,11607
9,2015-01-14,103132.35,7180
1,2015-01-15,181145.93,11753
10,2015-01-15,102909.65,7093
11,2015-01-15,101935.54,6923
12,2015-01-15,101935.54,6923
13,2015-01-15,181145.93,11753
14,2015-01-15,181145.93,11753
15,2015-01-15,181145.93,11753
16,2015-01-15,181145.93,11753
17,2015-01-15,86505.3,6440
18,2015-01-15,86505.3,6440
19,2015-01-15,86505.3,6440
20,2015-01-15,86505.3,6440
3,2015-01-15,181145.93,11753
4,2015-01-15,181145.93,11753
5,2015-01-15,181145.93,11753
6,2015-01-15,181145.93,11753
7,2015-01-15,181145.93,11753
8,2015-01-15,181145.93,11753
9,2015-01-15,104432.65,7269
1,2015-01-16,151892.55,9855
10,2015-01-16,86298.75,5948
11,2015-01-16,85473.9,5805
12,2015-01-16,85473.9,5805
13,2015-01-16,151892.55,9855
14,2015-01-16,151892.55,9855
15,2015-01-16,151892.55,9855
16,2015-01-16,151892.55,9855
17,2015-01-16,72535.5,5400
18,2015-01-16,72535.5,5400
19,2015-01-16,72535.5,5400
20,2015-01-16,72535.5,5400
3,2015-01-16,151892.55,9855
4,2015-01-16,151892.55,9855
5,2015-01-16,151892.55,9855
6,2015-01-16,151892.55,9855
7,2015-01-16,151892.55,9855
8,2015-01-16,151892.55,9855
9,2015-01-16,87579.75,6096
1,2015-01-17,119263.78,7738
10,2015-01-17,67763.9,4671
11,2015-01-17,67112.84,4558
12,2015-01-17,67112.84,4558
13,2015-01-17,119263.78,7738
14,2015-01-17,119263.78,7738
15,2015-01-17,119263.78,7738
16,2015-01-17,119263.78,7738
17,2015-01-17,56953.8,4240
18,2015-01-17,56953.8,4240
19,2015-01-17,56953.8,4240
20,2015-01-17,56953.8,4240
3,2015-01-17,119263.78,7738
4,2015-01-17,119263.78,7738
5,2015-01-17,119263.78,7738
6,2015-01-17,119263.78,7738
7,2015-01-17,119263.78,7738
8,2015-01-17,119263.78,7738
9,2015-01-17,68771.9,4788
1,2015-01-18,108012.48,7008
10,2015-01-18,61365.4,4230
11,2015-01-18,60781.44,4128
12,2015-01-18,60781.44,4128
13,2015-01-18,108012.48,7008
14,2015-01-18,108012.48,7008
15,2015-01-18,108012.48,7008
16,2015-01-18,108012.48,7008
17,2015-01-18,51580.8,3840
18,2015-01-18,51580.8,3840
19,2015-01-18,51580.8,3840
20,2015-01-18,51580.8,3840
3,2015-01-18,108012.48,7008
4,2015-01-18,108012.48,7008
5,2015-01-18,108012.48,7008
6,2015-01-18,108012.48,7008
7,2015-01-18,108012.48,7008
8,2015-01-18,108012.48,7008
9,2015-01-18,62274.4,4335
1,2015-01-19,137265.86,8906
10,2015-01-19,77990.3,5374
11,2015-01-19,77243.08,5246
12,2015-01-19,77243.08,5246
13,2015-01-19,137265.86,8906
14,2015-01-19,137265.86,8906
15,2015-01-19,137265.86,8906
16,2015-01-19,137265.86,8906
17,2015-01-19,65550.6,4880
18,2015-01-19,65550.6,4880
19,2015-01-19,65550.6,4880
20,2015-01-19,65550.6,4880
3,2015-01-19,137265.86,8906
4,2015-01-19,137265.86,8906
5,2015-01-19,137265.86,8906
6,2015-01-19,137265.86,8906
7,2015-01-19,137265.86,8906
8,2015-01-19,137265.86,8906
9,2015-01-19,79148.3,5510
1,2015-01-20,239652.69,15549
10,2015-01-20,136157.45,9385
11,2015-01-20,134858.82,9159
12,2015-01-20,134858.82,9159
13,2015-01-20,239652.69,15549
14,2015-01-20,239652.69,15549
15,2015-01-20,239652.69,15549
16,2015-01-20,239652.69,15549
17,2015-01-20,114444.9,8520
18,2015-01-20,114444.9,8520
19,2015-01-20,114444.9,8520
20,2015-01-20,114444.9,8520
3,2015-01-20,239652.69,15549
4,2015-01-20,239652.69,15549
5,2015-01-20,239652.69,15549
6,2015-01-20,239652.69,15549
7,2015-01-20,239652.69,15549
8,2015-01-20,239652.69,15549
9,2015-01-20,138178.45,9619
1,2015-01-21,180020.8,11680
10,2015-01-21,102272.0,7049
11,2015-01-21,101302.4,6880
12,2015-01-21,101302.4,6880
13,2015-01-21,180020.8,11680
14,2015-01-21,180020.8,11680
15,2015-01-21,180020.8,11680
16,2015-01-21,180020.8,11680
17,2015-01-21,85968.0,6400
18,2015-01-21,85968.0,6400
19,2015-01-21,85968.0,6400
20,2015-01-21,85968.0,6400
3,2015-01-21,180020.8,11680
4,2015-01-21,180020.8,11680
5,2015-01-21,180020.8,11680
6,2015-01-21,180020.8,11680
7,2015-01-21,180020.8,11680
8,2015-01-21,180020.8,11680
9,2015-01-21,103785.0,7224
1,2015-01-22,165394.11,10731
10,2015-01-22,93972.55,6477
11,2015-01-22,93071.58,6321
12,2015-01-22,93071.58,6321
13,2015-01-22,165394.11,10731
14,2015-01-22,165394.11,10731
15,2015-01-22,165394.11,10731
16,2015-01-22,165394.11,10731
17,2015-01-22,78983.1,5880
18,2015-01-22,78983.1,5880
19,2015-01-22,78983.1,5880
20,2015-01-22,78983.1,5880
3,2015-01-22,165394.11,10731
4,2015-01-22,165394.11,10731
5,2015-01-22,165394.11,10731
6,2015-01-22,165394.11,10731
7,2015-01-22,165394.11,10731
8,2015-01-22,165394.11,10731
9,2015-01-22,95370.55,6638
1,2015-01-23,136140.73,8833
10,2015-01-23,77354.65,5332
11,2015-01-23,76609.94,5203
12,2015-01-23,76609.94,5203
13,2015-01-23,136140.73,8833
14,2015-01-23,136140.73,8833
15,2015-01-23,136140.73,8833
16,2015-01-23,136140.73,8833
17,2015-01-23,65013.3,4840
18,2015-01-23,65013.3,4840
19,2015-01-23,65013.3,4840
20,2015-01-23,65013.3,4840
3,2015-01-23,136140.73,8833
4,2015-01-23,136140.73,8833
5,2015-01-23,136140.73,8833
6,2015-01-23,136140.73,8833
7,2015-01-23,136140.73,8833
8,2015-01-23,136140.73,8833
9,2015-01-23,78505.65,5464
1,2015-01-24,118138.65,7665
10,2015-01-24,67105.25,4625
11,2015-01-24,66479.7,4515
12,2015-01-24,66479.7,4515
13,2015-01-24,118138.65,7665
14,2015-01-24,118138.65,7665
15,2015-01-24,118138.65,7665
16,2015-01-24,118138.65,7665
17,2015-01-24,56416.5,4200
18,2015-01-24,56416.5,4200
19,2015-01-24,56416.5,4200
20,2015-01-24,56416.5,4200
3,2015-01-24,118138.65,7665
4,2015-01-24,118138.65,7665
5,2015-01-24,118138.65,7665
6,2015-01-24,118138.65,7665
7,2015-01-24,118138.65,7665
8,2015-01-24,118138.65,7665
9,2015-01-24,68095.25,4740
1,2015-01-25,104637.09,6789
10,2015-01-25,59459.45,4099
11,2015-01-25,58882.02,3999
12,2015-01-25,58882.02,3999
13,2015-01-25,104637.09,6789
14,2015-01-25,104637.09,6789
15,2015-01-25,104637.09,6789
16,2015-01-25,104637.09,6789
17,2015-01-25,49968.9,3720
18,2015-01-25,49968.9,3720
19,2015-01-25,49968.9,3720
20,2015-01-25,49968.9,3720
3,2015-01-25,104637.09,6789
4,2015-01-25,104637.09,6789
5,2015-01-25,104637.09,6789
6,2015-01-25,104637.09,6789
7,2015-01-25,104637.09,6789
8,2015-01-25,104637.09,6789
9,2015-01-25,60347.45,4201
1,2015-01-26,121514.04,7884
10,2015-01-26,69048.2,4758
11,2015-01-26,68379.12,4644
12,2015-01-26,68379.12,4644
13,2015-01-26,121514.04,7884
14,2015-01-26,121514.04,7884
15,2015-01-26,121514.04,7884
16,2015-01-26,121514.04,7884
17,2015-01-26,58028.4,4320
18,2015-01-26,58028.4,4320
19,2015-01-26,58028.4,4320
20,2015-01-26,58028.4,4320
3,2015-01-26,121514.04,7884
4,2015-01-26,121514.04,7884
5,2015-01-26,121514.04,7884
6,2015-01-26,121514.04,7884
7,2015-01-26,121514.04,7884
8,2015-01-26,121514.04,7884
9,2015-01-26,70078.2,4877
1,2015-01-27,240777.82,15622
10,2015-01-27,136800.1,9428
11,2015-01-27,135491.96,9202
12,2015-01-27,135491.96,9202
13,2015-01-27,240777.82,15622
14,2015-01-27,240777.82,15622
15,2015-01-27,240777.82,15622
16,2015-01-27,240777.82,15622
17,2015-01-27,114982.2,8560
18,2015-01-27,114982.2,8560
19,2015-01-27,114982.2,8560
20,2015-01-27,114982.2,8560
3,2015-01-27,240777.82,15622
4,2015-01-27,240777.82,15622
5,2015-01-27,240777.82,15622
6,2015-01-27,240777.82,15622
7,2015-01-27,240777.82,15622
8,2015-01-27,240777.82,15622
9,2015-01-27,138833.1,9665
1,2015-01-28,178895.67,11607
10,2015-01-28,101635.35,7004
11,2015-01-28,100669.26,6837
12,2015-01-28,100669.26,6837
13,2015-01-28,178895.67,11607
14,2015-01-28,178895.67,11607
15,2015-01-28,178895.67,11607
16,2015-01-28,178895.67,11607
17,2015-01-28,85430.7,6360
18,2015-01-28,85430.7,6360
19,2015-01-28,85430.7,6360
20,2015-01-28,85430.7,6360
3,2015-01-28,178895.67,11607
4,2015-01-28,178895.67,11607
5,2015-01-28,178895.67,11607
6,2015-01-28,178895.67,11607
7,2015-01-28,178895.67,11607
8,2015-01-28,178895.67,11607
9,2015-01-28,103141.35,7180
1,2015-01-29,169894.63,11023
10,2015-01-29,96520.15,6652
11,2015-01-29,95604.14,6493
12,2015-01-29,95604.14,6493
13,2015-01-29,169894.63,11023
14,2015-01-29,169894.63,11023
15,2015-01-29,169894.63,11023
16,2015-01-29,169894.63,11023
17,2015-01-29,81132.3,6040
18,2015-01-29,81132.3,6040
19,2015-01-29,81132.3,6040
20,2015-01-29,81132.3,6040
3,2015-01-29,169894.63,11023
4,2015-01-29,169894.63,11023
5,2015-01-29,169894.63,11023
6,2015-01-29,169894.63,11023
7,2015-01-29,169894.63,11023
8,2015-01-29,169894.63,11023
9,2015-01-29,97951.15,6818
1,2015-01-30,133890.47,8687
10,2015-01-30,76083.35,5244
11,2015-01-30,75343.66,5117
12,2015-01-30,75343.66,5117
13,2015-01-30,133890.47,8687
14,2015-01-30,133890.47,8687
15,2015-01-30,133890.47,8687
16,2015-01-30,133890.47,8687
17,2015-01-30,63938.7,4760
18,2015-01-30,63938.7,4760
19,2015-01-30,63938.7,4760
20,2015-01-30,63938.7,4760
3,2015-01-30,133890.47,8687
4,2015-01-30,133890.47,8687
5,2015-01-30,133890.47,8687
6,2015-01-30,133890.47,8687
7,2015-01-30,133890.47,8687
8,2015-01-30,133890.47,8687
9,2015-01-30,77219.35,5374
1,2015-01-31,102386.83,6643
10,2015-01-31,58174.15,4008
11,2015-01-31,57615.74,3913
12,2015-01-31,57615.74,3913
13,2015-01-31,102386.83,6643
14,2015-01-31,102386.83,6643
15,2015-01-31,102386.83,6643
16,2015-01-31,102386.83,6643
17,2015-01-31,48894.3,3640
18,2015-01-31,48894.3,3640
19,2015-01-31,48894.3,3640
20,2015-01-31,48894.3,3640
3,2015-01-31,102386.83,6643
4,2015-01-31,102386.83,6643
5,2015-01-31,102386.83,6643
6,2015-01-31,102386.83,6643
7,2015-01-31,102386.83,6643
8,2015-01-31,102386.83,6643
9,2015-01-31,59039.15,4107
1,2015-02-01,118138.65,7665
10,2015-02-01,67116.25,4625
11,2015-02-01,66479.7,4515
12,2015-02-01,66479.7,4515
13,2015-02-01,118138.65,7665
14,2015-02-01,118138.65,7665
15,2015-02-01,118138.65,7665
16,2015-02-01,118138.65,7665
17,2015-02-01,56416.5,4200
18,2015-02-01,56416.5,4200
19,2015-02-01,56416.5,4200
20,2015-02-01,56416.5,4200
3,2015-02-01,118138.65,7665
4,2015-02-01,118138.65,7665
5,2015-02-01,118138.65,7665
6,2015-02-01,118138.65,7665
7,2015-02-01,118138.65,7665
8,2015-02-01,118138.65,7665
9,2015-02-01,68111.25,4740
1,2015-02-02,140641.25,9125
10,2015-02-02,79902.25,5507
11,2015-02-02,79142.5,5375
12,2015-02-02,79142.5,5375
13,2015-02-02,140641.25,9125
14,2015-02-02,140641.25,9125
15,2015-02-02,140641.25,9125
16,2015-02-02,140641.25,9125
17,2015-02-02,67162.5,5000
18,2015-02-02,67162.5,5000
19,2015-02-02,67162.5,5000
20,2015-02-02,67162.5,5000
3,2015-02-02,140641.25,9125
4,2015-02-02,140641.25,9125
5,2015-02-02,140641.25,9125
6,2015-02-02,140641.25,9125
7,2015-02-02,140641.25,9125
8,2015-02-02,140641.25,9125
9,2015-02-02,81087.25,5644
1,2015-02-03,222775.74,14454
10,2015-02-03,126575.7,8723
11,2015-02-03,125361.72,8514
12,2015-02-03,125361.72,8514
13,2015-02-03,222775.74,14454
14,2015-02-03,222775.74,14454
15,2015-02-03,222775.74,14454
16,2015-02-03,222775.74,14454
17,2015-02-03,106385.4,7920
18,2015-02-03,106385.4,7920
19,2015-02-03,106385.4,7920
20,2015-02-03,106385.4,7920
3,2015-02-03,222775.74,14454
4,2015-02-03,222775.74,14454
5,2015-02-03,222775.74,14454
6,2015-02-03,222775.74,14454
7,2015-02-03,222775.74,14454
8,2015-02-03,222775.74,14454
9,2015-02-03,128458.7,8941
1,2015-02-04,176645.41,11461
10,2015-02-04,100363.05,6916
11,2015-02-04,99402.98,6751
12,2015-02-04,99402.98,6751
13,2015-02-04,176645.41,11461
14,2015-02-04,176645.41,11461
15,2015-02-04,176645.41,11461
16,2015-02-04,176645.41,11461
17,2015-02-04,84356.1,6280
18,2015-02-04,84356.1,6280
19,2015-02-04,84356.1,6280
20,2015-02-04,84356.1,6280
3,2015-02-04,176645.41,11461
4,2015-02-04,176645.41,11461
5,2015-02-04,176645.41,11461
6,2015-02-04,176645.41,11461
7,2015-02-04,176645.41,11461
8,2015-02-04,176645.41,11461
9,2015-02-04,101856.05,7090
1,2015-02-05,167644.37,10877
10,2015-02-05,95259.85,6565
11,2015-02-05,94337.86,6407
12,2015-02-05,94337.86,6407
13,2015-02-05,167644.37,10877
14,2015-02-05,167644.37,10877
15,2015-02-05,167644.37,10877
16,2015-02-05,167644.37,10877
17,2015-02-05,80057.7,5960
18,2015-02-05,80057.7,5960
19,2015-02-05,80057.7,5960
20,2015-02-05,80057.7,5960
3,2015-02-05,167644.37,10877
4,2015-02-05,167644.37,10877
5,2015-02-05,167644.37,10877
6,2015-02-05,167644.37,10877
7,2015-02-05,167644.37,10877
8,2015-02-05,167644.37,10877
9,2015-02-05,96680.85,6731
1,2015-02-06,139516.12,9052
10,2015-02-06,79272.6,5463
11,2015-02-06,78509.36,5332
12,2015-02-06,78509.36,5332
13,2015-02-06,139516.12,9052
14,2015-02-06,139516.12,9052
15,2015-02-06,139516.12,9052
16,2015-02-06,139516.12,9052
17,2015-02-06,66625.2,4960
18,2015-02-06,66625.2,4960
19,2015-02-06,66625.2,4960
20,2015-02-06,66625.2,4960
3,2015-02-06,139516.12,9052
4,2015-02-06,139516.12,9052
5,2015-02-06,139516.12,9052
6,2015-02-06,139516.12,9052
7,2015-02-06,139516.12,9052
8,2015-02-06,139516.12,9052
9,2015-02-06,80453.6,5599
1,2015-02-07,114763.26,7446
10,2015-02-07,65225.3,4496
11,2015-02-07,64580.28,4386
12,2015-02-07,64580.28,4386
13,2015-02-07,114763.26,7446
14,2015-02-07,114763.26,7446
15,2015-02-07,114763.26,7446
16,2015-02-07,114763.26,7446
17,2015-02-07,54804.6,4080
18,2015-02-07,54804.6,4080
19,2015-02-07,54804.6,4080
20,2015-02-07,54804.6,4080
3,2015-02-07,114763.26,7446
4,2015-02-07,114763.26,7446
5,2015-02-07,114763.26,7446
6,2015-02-07,114763.26,7446
7,2015-02-07,114763.26,7446
8,2015-02-07,114763.26,7446
9,2015-02-07,66206.3,4608
1,2015-02-08,119263.78,7738
10,2015-02-08,67768.9,4671
11,2015-02-08,67112.84,4558
12,2015-02-08,67112.84,4558
13,2015-02-08,119263.78,7738
14,2015-02-08,119263.78,7738
15,2015-02-08,119263.78,7738
16,2015-02-08,119263.78,7738
17,2015-02-08,56953.8,4240
18,2015-02-08,56953.8,4240
19,2015-02-08,56953.8,4240
20,2015-02-08,56953.8,4240
3,2015-02-08,119263.78,7738
4,2015-02-08,119263.78,7738
5,2015-02-08,119263.78,7738
6,2015-02-08,119263.78,7738
7,2015-02-08,119263.78,7738
8,2015-02-08,119263.78,7738
9,2015-02-08,68778.9,4788
1,2015-02-09,144016.64,9344
10,2015-02-09,81826.2,5638
11,2015-02-09,81041.92,5504
12,2015-02-09,81041.92,5504
13,2015-02-09,144016.64,9344
14,2015-02-09,144016.64,9344
15,2015-02-09,144016.64,9344
16,2015-02-09,144016.64,9344
17,2015-02-09,68774.4,5120
18,2015-02-09,68774.4,5120
19,2015-02-09,68774.4,5120
20,2015-02-09,68774.4,5120
3,2015-02-09,144016.64,9344
4,2015-02-09,144016.64,9344
5,2015-02-09,144016.64,9344
6,2015-02-09,144016.64,9344
7,2015-02-09,144016.64,9344
8,2015-02-09,144016.64,9344
9,2015-02-09,83045.2,5779
1,2015-02-10,231776.78,15038
10,2015-02-10,131694.9,9075
11,2015-02-10,130426.84,8858
12,2015-02-10,130426.84,8858
13,2015-02-10,231776.78,15038
14,2015-02-10,231776.78,15038
15,2015-02-10,231776.78,15038
16,2015-02-10,231776.78,15038
17,2015-02-10,110683.8,8240
18,2015-02-10,110683.8,8240
19,2015-02-10,110683.8,8240
20,2015-02-10,110683.8,8240
3,2015-02-10,231776.78,15038
4,2015-02-10,231776.78,15038
5,2015-02-10,231776.78,15038
6,2015-02-10,231776.78,15038
7,2015-02-10,231776.78,15038
8,2015-02-10,231776.78,15038
9,2015-02-10,133656.9,9303
1,2015-02-11,175520.28,11388
10,2015-02-11,99732.4,6874
11,2015-02-11,98769.84,6708
12,2015-02-11,98769.84,6708
13,2015-02-11,175520.28,11388
14,2015-02-11,175520.28,11388
15,2015-02-11,175520.28,11388
16,2015-02-11,175520.28,11388
17,2015-02-11,83818.8,6240
18,2015-02-11,83818.8,6240
19,2015-02-11,83818.8,6240
20,2015-02-11,83818.8,6240
3,2015-02-11,175520.28,11388
4,2015-02-11,175520.28,11388
5,2015-02-11,175520.28,11388
6,2015-02-11,175520.28,11388
7,2015-02-11,175520.28,11388
8,2015-02-11,175520.28,11388
9,2015-02-11,101219.4,7045
1,2015-02-12,178895.67,11607
10,2015-02-12,101656.35,7004
11,2015-02-12,100669.26,6837
12,2015-02-12,100669.26,6837
13,2015-02-12,178895.67,11607
14,2015-02-12,178895.67,11607
15,2015-02-12,178895.67,11607
16,2015-02-12,178895.67,11607
17,2015-02-12,85430.7,6360
18,2015-02-12,85430.7,6360
19,2015-02-12,85430.7,6360
20,2015-02-12,85430.7,6360
3,2015-02-12,178895.67,11607
4,2015-02-12,178895.67,11607
5,2015-02-12,178895.67,11607
6,2015-02-12,178895.67,11607
7,2015-02-12,178895.67,11607
8,2015-02-12,178895.67,11607
9,2015-02-12,103174.35,7180
1,2015-02-13,140641.25,9125
10,2015-02-13,79913.25,5507
11,2015-02-13,79142.5,5375
12,2015-02-13,79142.5,5375
13,2015-02-13,140641.25,9125
14,2015-02-13,140641.25,9125
15,2015-02-13,140641.25,9125
16,2015-02-13,140641.25,9125
17,2015-02-13,67162.5,5000
18,2015-02-13,67162.5,5000
19,2015-02-13,67162.5,5000
20,2015-02-13,67162.5,5000
3,2015-02-13,140641.25,9125
4,2015-02-13,140641.25,9125
5,2015-02-13,140641.25,9125
6,2015-02-13,140641.25,9125
7,2015-02-13,140641.25,9125
8,2015-02-13,140641.25,9125
9,2015-02-13,81104.25,5644
1,2015-02-14,114763.26,7446
10,2015-02-14,65217.3,4496
11,2015-02-14,64580.28,4386
12,2015-02-14,64580.28,4386
13,2015-02-14,114763.26,7446
14,2015-02-14,114763.26,7446
15,2015-02-14,114763.26,7446
16,2015-02-14,114763.26,7446
17,2015-02-14,54804.6,4080
18,2015-02-14,54804.6,4080
19,2015-02-14,54804.6,4080
20,2015-02-14,54804.6,4080
3,2015-02-14,114763.26,7446
4,2015-02-14,114763.26,7446
5,2015-02-14,114763.26,7446
6,2015-02-14,114763.26,7446
7,2015-02-14,114763.26,7446
8,2015-02-14,114763.26,7446
